ok,seed,n_users,total_sats,n_planes,sats_per_plane,snapshot_time_utc_iso,payload_feasible,K,U_mean,U_max,ent_edge_pct,best_m,ms_n_active,payload_n_viol_K,payload_n_viol_T,payload_K_over_sum,payload_T_over_sum,runtime_total_s
1,5,1000,120,6,20,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,1.0,81.0,13.638462169010452,
1,1,2000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,325.0,71.15342843088828,
1,2,2000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,310.0,101.87256396998332,
1,3,2000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,342.0,98.80414582555818,
1,4,2000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,268.0,93.2916885521788,
1,5,2000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,326.0,103.48330622471688,
1,1,3000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,447.0,120.86533496985163,
1,2,3000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,433.0,166.77869704625243,
1,3,3000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,477.0,166.02421250263114,
1,4,3000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,378.0,143.14654230721317,
1,5,3000,120,6,20,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,426.0,159.95705026757054,
1,1,1000,120,8,15,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,35.0,6.744849775734828,
1,2,1000,120,8,15,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,0.0,7.0,0.0,
1,3,1000,120,8,15,2026-01-01T12:00:00Z,1,149.0,0.2637310876007736,1.575746343434235,12.5,3.0,3.0,0.0,0.0,0.0,0.0,0.5918041999975685
1,4,1000,120,8,15,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,40.0,8.709167533519334,
1,5,1000,120,8,15,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,6.0,9.12015594457926,
1,1,2000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,226.0,78.13989143014622,
1,2,2000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,205.0,51.25646598465514,
1,3,2000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,146.0,45.360000535175885,
1,4,2000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,257.0,73.65261303294218,
1,5,2000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,186.0,76.11852316952373,
1,1,3000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,336.0,130.19856354468334,
1,2,3000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,283.0,87.52508913053319,
1,3,3000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,236.0,86.12791920147271,
1,4,3000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,341.0,122.86392406959325,
1,5,3000,120,8,15,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,287.0,129.0152287643545,
1,1,1000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,10.0,9.28507637197869,
1,2,1000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,0.0,1.0,0.0,19.070412672368086,
1,3,1000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,31.0,11.6895541663539,
1,4,1000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,0.0,1.0,0.0,4.1975989157573,
1,5,1000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,4.0,3.94573803189105,
1,1,2000,120,12,10,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,172.0,66.0145980009242,
1,2,2000,120,12,10,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,60.0,56.25564628393846,
1,3,2000,120,12,10,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,166.0,65.75295599956922,
1,4,2000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,127.0,65.03322536873654,
1,5,2000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,197.0,86.17231849666088,
1,1,3000,120,12,10,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,243.0,111.71872248721738,
1,2,3000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,239.0,140.17133148748138,
1,3,3000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,298.0,146.95543116523584,
1,4,3000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,181.0,101.07487445795432,
1,5,3000,120,12,10,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,262.0,121.73748428722723,
1,1,1000,144,6,24,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,2.0,1.0,80.0,23.728028051267344,
1,2,1000,144,6,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,1.0,105.0,14.270927478920733,
1,3,1000,144,6,24,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,1.0,1.0,68.0,28.192763886563647,
1,4,1000,144,6,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,2.0,2.0,61.0,20.623764745727847,
1,5,1000,144,6,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,2.0,47.0,19.567229361401328,
1,1,2000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,369.0,96.39513599321867,
1,2,2000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,355.0,102.634967510855,
1,3,2000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,347.0,104.21001923986799,
1,4,2000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,353.0,106.91116231870063,
1,5,2000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,342.0,115.6793609102771,
1,1,3000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,518.0,159.22542280624037,
1,2,3000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,475.0,164.46611148137222,
1,3,3000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,494.0,169.23927852682493,
1,4,3000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,473.0,164.03330752599445,
1,5,3000,144,6,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,483.0,175.94590146481448,
1,1,1000,144,8,18,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,60.0,9.314824929496062,
1,2,1000,144,8,18,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,62.0,20.296091752177126,
1,3,1000,144,8,18,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,45.0,6.448816474842925,
1,4,1000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,167.0,32.00544914776867,
1,5,1000,144,8,18,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,47.0,7.612163727937428,
1,1,2000,144,8,18,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,225.0,68.08957030351581,
1,2,2000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,285.0,90.25667426711723,
1,3,2000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,247.0,72.7959634965054,
1,4,2000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,317.0,86.23769313890406,
1,5,2000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,242.0,68.43499653678398,
1,1,3000,144,8,18,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,333.0,113.8237840043515,
1,2,3000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,388.0,138.54391990891315,
1,3,3000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,346.0,118.75659978739114,
1,4,3000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,431.0,140.3968162500247,
1,5,3000,144,8,18,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,356.0,114.6353468119155,
1,1,1000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,32.0,3.964336878001113,
1,2,1000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,23.0,11.379376119934712,
1,3,1000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,1.0,4.502320851695735,
1,4,1000,144,12,12,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,38.0,15.523881495966513,
1,5,1000,144,12,12,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,0.0,1.0,0.0,1.0192312010304079,
1,1,2000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,109.0,33.09913211064722,
1,2,2000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,114.0,43.58364769378997,
1,3,2000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,54.0,36.62506738555876,
1,4,2000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,150.0,70.0010767970171,
1,5,2000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,77.0,44.39638966687326,
1,1,3000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,178.0,63.17609228013981,
1,2,3000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,159.0,78.41359830961268,
1,3,3000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,113.0,72.03914041889608,
1,4,3000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,212.0,124.93358945540135,
1,5,3000,144,12,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,140.0,82.38033826261278,
1,1,1000,168,6,28,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,0.0,42.0,0.0,
1,2,1000,168,6,28,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,0.0,31.0,0.0,
1,3,1000,168,6,28,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,0.0,7.0,0.0,
1,4,1000,168,6,28,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,1.0,62.0,7.671070222633006,
1,5,1000,168,6,28,2026-01-01T12:00:00Z,1,277.0,0.2560479708332458,3.5709372163736077,5.882352941176471,4.0,4.0,0.0,0.0,0.0,0.0,
1,1,2000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,270.0,74.51174080680964,
1,2,2000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,255.0,93.29064012631036,
1,3,2000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,213.0,63.2734714885145,
1,4,2000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,314.0,88.30065391181458,
1,5,2000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,212.0,70.62474772586796,
1,1,3000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,388.0,126.28399562745017,
1,2,3000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,348.0,143.94588162539256,
1,3,3000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,309.0,111.25645440424921,
1,4,3000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,410.0,142.9698390947207,
1,5,3000,168,6,28,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,320.0,119.5526253679937,
1,1,1000,168,8,21,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,2.0,73.0,9.325282076133245,
1,2,1000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,167.0,41.81932613724686,
1,3,1000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,167.0,40.80612331466271,
1,4,1000,168,8,21,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,93.0,19.10694214046338,
1,5,1000,168,8,21,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,50.0,21.490915053352737,
1,1,2000,168,8,21,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,336.0,84.40695696705458,
1,2,2000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,324.0,107.23753051452226,
1,3,2000,168,8,21,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,312.0,109.3331840814501,
1,4,2000,168,8,21,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,338.0,107.86684240835564,
1,5,2000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,307.0,101.955601480755,
1,1,3000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,487.0,138.21889998247065,
1,2,3000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,448.0,170.52812211806406,
1,3,3000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,439.0,178.90737999757044,
1,4,3000,168,8,21,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,469.0,163.47812377867842,
1,5,3000,168,8,21,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,425.0,161.09620841866322,
1,1,1000,168,12,14,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,2.0,1.0,78.0,18.32790906405905,
1,2,1000,168,12,14,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,2.0,21.0,3.5980999237129616,
1,3,1000,168,12,14,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,2.0,2.0,51.0,15.21415548258,
1,4,1000,168,12,14,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,2.0,1.0,49.0,10.812544253470612,
1,5,1000,168,12,14,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,2.0,55.0,3.860864034189621,
1,1,2000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,363.0,100.01052744984614,
1,2,2000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,329.0,100.3227847533124,
1,3,2000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,366.0,97.66548349444322,
1,4,2000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,337.0,120.31207995466934,
1,5,2000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,340.0,115.11297750768665,
1,1,3000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,531.0,166.00116657318836,
1,2,3000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,472.0,160.16275268643574,
1,3,3000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,501.0,161.67984989703132,
1,4,3000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,450.0,186.67960284436353,
1,5,3000,168,12,14,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,482.0,180.80753530675372,
1,1,1000,192,6,32,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,0.0,47.0,0.0,
1,2,1000,192,6,32,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,1.0,0.0,17.0,0.0,
1,3,1000,192,6,32,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,0.0,25.0,0.0,
1,4,1000,192,6,32,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,1.0,1.0,18.0,5.014498851165161,
1,5,1000,192,6,32,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,0.0,7.0,0.0,
1,1,2000,192,6,32,2026-01-01T12:00:00Z,0,,,,,6.0,6.0,3.0,2.0,236.0,50.32547036065233,
1,2,2000,192,6,32,2026-01-01T12:00:00Z,0,,,,,6.0,6.0,2.0,2.0,174.0,50.534115842416924,
1,3,2000,192,6,32,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,2.0,2.0,173.0,46.106974274487506,
1,4,2000,192,6,32,2026-01-01T12:00:00Z,0,,,,,6.0,6.0,3.0,3.0,164.0,67.70479367192542,
1,5,2000,192,6,32,2026-01-01T12:00:00Z,0,,,,,6.0,6.0,3.0,2.0,154.0,54.82764446835005,
1,1,3000,192,6,32,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,411.0,124.91851639294737,
1,2,3000,192,6,32,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,396.0,173.7816473465987,
1,3,3000,192,6,32,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,416.0,174.88213835981918,
1,4,3000,192,6,32,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,323.0,130.81095561552172,
1,5,3000,192,6,32,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,379.0,166.81322549207874,
1,1,1000,192,8,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,1.0,86.0,7.729090644205584,
1,2,1000,192,8,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,2.0,20.0,13.562980206905415,
1,3,1000,192,8,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,1.0,25.0,8.736775596843238,
1,4,1000,192,8,24,2026-01-01T12:00:00Z,0,,,,,4.0,4.0,1.0,1.0,69.0,2.969499002784495,
1,5,1000,192,8,24,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,1.0,1.0,63.0,11.290288124228454,
1,1,2000,192,8,24,2026-01-01T12:00:00Z,0,,,,,5.0,5.0,2.0,2.0,226.0,50.5476404405474,
1,2,2000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,355.0,102.634967510855,
1,3,2000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,347.0,104.21001923986799,
1,4,2000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,353.0,106.91116231870063,
1,5,2000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,342.0,115.6793609102771,
1,1,3000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,518.0,159.22542280624037,
1,2,3000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,475.0,164.46611148137222,
1,3,3000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,494.0,169.23927852682493,
1,4,3000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,473.0,164.03330752599445,
1,5,3000,192,8,24,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,483.0,175.94590146481448,
1,1,1000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,0.0,4.0,0.0,
1,2,1000,192,12,16,2026-01-01T12:00:00Z,1,,,,,4.0,4.0,0.0,0.0,0.0,0.0,
1,3,1000,192,12,16,2026-01-01T12:00:00Z,1,64.0,0.21818792617865268,5.451818141444284,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0789656000015384
1,4,1000,192,12,16,2026-01-01T12:00:00Z,1,186.0,0.34948814715926957,3.11084201951261,12.5,4.0,4.0,0.0,0.0,0.0,0.0,0.9035368000004382
1,5,1000,192,12,16,2026-01-01T12:00:00Z,1,73.0,0.2935036212161697,2.418936519027424,7.142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.09421260000090115
1,1,2000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,69.0,15.538482461351855,
1,2,2000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,72.0,26.584268738270474,
1,3,2000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,1.0,7.99117681659046,
1,4,2000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,87.0,40.55602046314934,
1,5,2000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,19.0,20.451274085371963,
1,1,3000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,117.0,38.93788572288515,
1,2,3000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,92.0,53.07992452295467,
1,3,3000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,45.0,25.673018402401738,
1,4,3000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,125.0,76.78674285281353,
1,5,3000,192,12,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,84.0,52.26934994902146,
1,1,1000,72,6,12,2026-01-01T18:00:00Z,1,65.0,0.2544962759030442,1.591054951498321,5.882352941176471,1.0,1.0,0.0,0.0,0.0,0.0,0.09955500000069151
1,2,1000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,8.382987238407978,
1,3,1000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,14.0,22.83145985441437,
1,4,1000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,15.0,21.60015450232838,
1,5,1000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,8.0,9.823094218779858,
1,1,2000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,9.0,11.616176519003623,
1,2,2000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,43.0,45.188082700413446,
1,3,2000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,87.0,73.34470709951542,
1,4,2000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,61.0,72.15137032578448,
1,5,2000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,62.0,47.01296702594158,
1,1,3000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,64.0,25.404498972889385,
1,2,3000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,87.0,77.38695000605728,
1,3,3000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,122.0,125.80470539398141,
1,4,3000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,106.0,113.76145408945692,
1,5,3000,72,6,12,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,85.0,71.01279324012958,
1,1,1000,72,8,9,2026-01-01T18:00:00Z,0,,,,,2.0,2.0,1.0,1.0,9.0,7.401967199517607,
1,2,1000,72,8,9,2026-01-01T18:00:00Z,1,136.0,0.28296898663970954,1.2850345540191777,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5080803000018932
1,3,1000,72,8,9,2026-01-01T18:00:00Z,0,,,,,2.0,2.0,0.0,1.0,0.0,0.5743902520081576,
1,4,1000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,121.0,26.910070752529876,
1,5,1000,72,8,9,2026-01-01T18:00:00Z,0,,,,,2.0,2.0,1.0,1.0,8.0,11.882358396184614,
1,1,2000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,212.0,76.16799675610321,
1,2,2000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,179.0,40.211408283062596,
1,3,2000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,137.0,43.109205482553534,
1,4,2000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,238.0,75.07310425878919,
1,5,2000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,176.0,78.44729786005877,
1,1,3000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,323.0,123.72399706014335,
1,2,3000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,255.0,71.65630471947063,
1,3,3000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,221.0,84.06242071624146,
1,4,3000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,336.0,124.79894261571732,
1,5,3000,72,8,9,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,285.0,132.4166298629144,
1,1,1000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,217.0,36.720424433728226,
1,2,1000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,176.0,39.23185338736111,
1,3,1000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,184.0,37.21132573282938,
1,4,1000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,200.0,39.44878608834456,
1,5,1000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,181.0,44.02210062557229,
1,1,2000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,366.0,99.20584925324907,
1,2,2000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,355.0,101.89469364340573,
1,3,2000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,345.0,103.13217193093354,
1,4,2000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,355.0,106.71475928818074,
1,5,2000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,342.0,114.33870695798649,
1,1,3000,72,12,6,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,514.0,164.61423984848656,
